,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat
629338,"ALLIANCE BUILDING SERVICES, LLC",3300 MAPLE VALLEY HWY,RENTON,WA,98058.0,561720.0,Limited  Liability Company(LLC),500.0,a
629339,"ANCHOR QEA, LLC","1201 3rd Avenue, Suite 2600",SEATTLE,WA,98101.0,541620.0,Limited  Liability Company(LLC),400.0,a
629340,"AUBURN MECHANICAL, INC.",2623 WEST VALLEY HWY N,AUBURN,WA,98001.0,238220.0,Corporation,0.0,a
629341,"AXIA FINANCIAL, LLC",1120 112TH AVE NE STE 600,BELLEVUE,WA,98004.0,522292.0,Limited  Liability Company(LLC),289.0,a
629342,"BARGREEN-ELLINGSON, INC",6626 tacoma mall blvd,TACOMA,WA,98409.0,423440.0,Subchapter S Corporation,495.0,a
629343,"BODY CONTOUR CENTERS, LLC",5000 Carillon Pt,KIRKLAND,WA,98033.0,621111.0,Limited  Liability Company(LLC),490.0,a
629344,BRIDGE PARTNERS LLC,10510 NORTHUP WAY STE 350,KIRKLAND,WA,98033.0,541613.0,Limited  Liability Company(LLC),175.0,a
629345,"BURGERVILLE, LLC",109 West 17TH ST,VANCOUVER,WA,98660.0,722513.0,Limited  Liability Company(LLC),500.0,a
629346,BURKHART DENTAL SUPPLY COMPANY,2502 S 78th St,TACOMA,WA,98409.0,423450.0,Corporation,410.0,a
629347,"CAMBRIDGE MANAGEMENT, INC.",1911 65th Ave. West,TACOMA,WA,98466.0,531311.0,Corporation,500.0,a
629348,CENTERLINE LOGISTICS CORPORATION,910 SW Spokane St,SEATTLE,WA,98134.0,483211.0,Corporation,500.0,a
629349,CENTRAL WELDING SUPPLY CO INC.,13300 38th Ave NE,MARYSVILLE,WA,98271.0,423830.0,Corporation,330.0,a
629350,"CHRISTENSEN, INC.",1060 JADWIN AVE STE 150,RICHLAND,WA,99352.0,424720.0,Subchapter S Corporation,308.0,a
629351,COLUMBIA MACHINE INC.,107 Grand  Blvd,VANCOUVER,WA,98661.0,333249.0,Corporation,0.0,a
629352,COMAGINE HEALTH,10700 Meridian Ave N.,SEATTLE,WA,98133.0,621999.0,Non-Profit Organization,0.0,a
629353,COMMUNITY HEALTH OF CENTRAL WASHINGTON,501 S 5th Ave,YAKIMA,WA,98902.0,621111.0,Non-Profit Organization,343.0,a
629354,COMPASS HEALTH,4526 FEDERAL AVE Building 4E,EVERETT,WA,98203.0,621420.0,Non-Profit Organization,0.0,a
629355,"CRUNCH PAK HOLDING COMPANY, LLC",300 Sunset Ave,CASHMERE,WA,98815.0,115114.0,Limited  Liability Company(LLC),500.0,a
629356,D AMATO CONVERSANTO INC,818 STEWART ST #1000,SEATTLE,WA,98101.0,541330.0,Subchapter S Corporation,0.0,a
629357,DAILY DOZEN DOUGHNUT CO,93 PIKE ST,SEATTLE,WA,98101.0,445291.0,Subchapter S Corporation,7.0,a
629358,"ELECTROIMPACT, INC.",4413 Chennault Beach Rd,MUKILTEO,WA,98275.0,336413.0,Corporation,449.0,a
629359,EMERALD CITY PIZZA LLC,12121 Harbour Reach Dr. #200,MUKILTEO,WA,98275.0,722513.0,Limited  Liability Company(LLC),500.0,a
629360,EVERGREEN RESTAURANT GROUP LLC,1180 NW Maple Street 105,ISSAQUAH,WA,98027.0,722511.0,Limited  Liability Company(LLC),500.0,a
629361,"EXPERT DRYWALL, INC.",15140 NE 92nd St,REDMOND,WA,98052.0,238310.0,Corporation,212.0,a
629362,"EXTRAHOP NETWORKS, INC.",520 Pike Street Suite 1700,SEATTLE,WA,98101.0,511210.0,Corporation,0.0,a
629363,"FAMILY CARE NETWORK, P.L.L.C.",709 W Orchard Dr,BELLINGHAM,WA,98225.0,621111.0,Corporation,488.0,a
629364,FOSTER GARVEY P.C.,1111 3rd Ave. Suite 3000,SEATTLE,WA,98101.0,541110.0,Corporation,305.0,a
629365,"FRESH CONSULTING, INC.",14725 36TH ST Suite 300,BELLEVUE,WA,98006.0,541512.0,Corporation,311.0,a
629366,GARCO CONSTRUCTION INC.,4114 E Broadway Ave,SPOKANE,WA,99202.0,236220.0,Subchapter S Corporation,0.0,a
629367,GARY MERLINO CONSTRUCTION CO. INC.,9125 10th Ave S,SEATTLE,WA,98108.0,237310.0,Corporation,431.0,a
629368,"GEOENGINEERS, INC.","17425 NE Union Hill Rd., STE 250",REDMOND,WA,98052.0,541330.0,Corporation,325.0,a
629369,"GILBERT ORCHARDS, INC.",10804 Gilbert Road,YAKIMA,WA,98903.0,484110.0,Corporation,,a
629370,GLY CONSTRUCTION INC.,200 112 AVE NE; Suite 300,BELLEVUE,WA,98004.0,236220.0,Subchapter S Corporation,316.0,a
629371,"GORDON TRUCK CENTERS, INC.",277 Stewart Road SW,PACIFIC,WA,98047.0,441110.0,Subchapter S Corporation,481.0,a
629372,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DR,ABERDEEN,WA,98520.0,622110.0,Non-Profit Organization,470.0,a
629373,GREEN DIAMOND RESOURCE COMPANY,1301 FIFTH AVENUE SUITE 2700,SEATTLE,WA,98101.0,113110.0,Corporation,0.0,a
629374,"H. D. FOWLER CO., INC.",3633 136th Pl SE,BELLEVUE,WA,98006.0,423310.0,Subchapter S Corporation,491.0,a
629375,HANNAH MOTOR COMPANY,3321 Ne Auto Mall Dr,VANCOUVER,WA,98662.0,441110.0,Corporation,500.0,a
629376,HARTUNG GLASS INDUSTRIES INC,17830 W Valley Hwy,TUKWILA,WA,98188.0,327215.0,Corporation,500.0,a
629377,"HIGHLIGHTS SALONS, LLC",15375 30TH PL SUITE 270,BELLEVUE,WA,98007.0,812112.0,Limited  Liability Company(LLC),70.0,a
629378,HOLADAY-PARKS-FABRICATORS INC.,4600 134TH PL S,TUKWILA,WA,98168.0,238220.0,Corporation,,a
629379,HOLMBERG COMPANY,10690 NE 9TH PL,BELLEVUE,WA,98004.0,238220.0,Subchapter S Corporation,0.0,a
629380,HOMES ELECTRIC COMPANY,600 Washington Ave South,KENT,WA,98032.0,238210.0,Corporation,0.0,a
629381,INCYTE PATHOLOGY PS,13103 E MANSFIELD AVE,SPOKANE VALLEY,WA,99216.0,621511.0,Partnership,373.0,a
629382,INTERNATIONAL COMMUNITY HEALTH SERVICES,720 8TH AVE S SUITE 100 P.O. BOX 3007,SEATTLE,WA,98114.0,621111.0,Non-Profit Organization,487.0,a
629383,INTERWEST CONSTRUCTION INC,609 NORTH HILL BLVD,BURLINGTON,WA,98233.0,237990.0,Corporation,250.0,a
629384,IVARS INC,1001 ALASKAN WAY SUITE 109,SEATTLE,WA,98104.0,722511.0,Corporation,0.0,a
629385,"J.R. ABBOTT CONSTRUCTION, INC",3408 1ST AVE S,SEATTLE,WA,98134.0,236220.0,Corporation,,a
629386,"JANICKI INDUSTRIES, INC.",719 Metcalf St,SEDRO WOOLLEY,WA,98284.0,336412.0,Subchapter S Corporation,500.0,a
629387,"JEFFREYM CONSULTING, LLC",600 University Street,SEATTLE,WA,98101.0,453998.0,Sole Proprietorship,289.0,a
629388,JMAC ENERGY SERVICES,1505 NORTH MILLER ST SUITE 260,WENATCHEE,WA,98801.0,237990.0,Limited  Liability Company(LLC),0.0,a
629389,"KIDDER MATHEWS, INC.","601 UNION ST, STE 4720",SEATTLE,WA,98101.0,531210.0,Corporation,0.0,a
629390,KITSAP MENTAL HEALTH SERVICES,5455 Almira Dr. NE,BREMERTON,WA,98311.0,621420.0,Non-Profit Organization,450.0,a
629391,KLB CONSTRUCTION INC,PO Box 158,MUKILTEO,WA,98275.0,237110.0,Subchapter S Corporation,0.0,a
629392,KOREAN WOMEN'S ASSOCIATION,123 96TH ST E,TACOMA,WA,98445.0,624120.0,Non-Profit Organization,485.0,a
629393,KUBRAT07 LLC,21020  84TH AVE S,KENT,WA,98032.0,722513.0,Limited  Liability Company(LLC),12.0,a
629394,"LABORWORKS INDUSTRIAL STAFFING SPECIALISTS, INC.",6514 Wollochet Dr,GIG HARBOR,WA,98335.0,561311.0,Subchapter S Corporation,0.0,a
629395,LANE POWELL PC,"1420 Fifth Ave, Suite 4200",SEATTLE,WA,98101.0,922130.0,Corporation,375.0,a
629396,LOGIC20/20 INC.,"1501 First Avenue South, #310",SEATTLE,WA,98134.0,541519.0,Subchapter S Corporation,270.0,a
629397,LYDIG CONSTRUCTION INC,11001 E MONTGOMERY DR,SPOKANE VALLEY,WA,99206.0,236220.0,Corporation,0.0,a
629398,MAD ANTHONY'S INCORPORATED,10502 NE 37th Cir Bldg 8,KIRKLAND,WA,98033.0,722511.0,Corporation,500.0,a
629399,"MANKE LUMBER COMPANY, INC.",1717 Marine View Dr,TACOMA,WA,98422.0,484110.0,Corporation,467.0,a
629400,"MCMILLEN JACOBS ASSOCIATES, INC.","1011 Western Avenue, Suite 706",SEATTLE,WA,98104.0,541330.0,Corporation,200.0,a
629401,MG2 CORPORATION,1101 Second Ave Suite 100,SEATTLE,WA,98101.0,541310.0,Subchapter S Corporation,335.0,a
629402,"MOD SUPER FAST PIZZA, LLC",2035 158th Court NE 0.0,BELLEVUE,WA,98008.0,722513.0,Limited  Liability Company(LLC),500.0,a
629403,MUTUAL MATERIALS COMPANY,605 119th Avenue NE,BELLEVUE,WA,98005.0,327331.0,Corporation,453.0,a
629404,"N. A. DEGERSTROM, INC",3303 N SULLIVAN RD,SPOKANE VALLEY,WA,99216.0,212221.0,Subchapter S Corporation,0.0,a
629405,NATIONAL FOOD CORPORATION,"134TH ST728 134th St SW, Ste 103",EVERETT,WA,98204.0,112310.0,Corporation,0.0,a
629406,"NORTHWEST CONSTRUCTION, INC.",2353 130th Ave NE,KIRKLAND,WA,98033.0,236210.0,Subchapter S Corporation,,a
629407,NORTHWEST RESTAURANTS INC,18815 139th Ave NE Suite C,WOODINVILLE,WA,98072.0,722513.0,Corporation,500.0,a
629408,NOVINIUM INC,22820 Russell Road,KENT,WA,98032.0,238990.0,Corporation,267.0,a
629409,OCEAN PARK MECHANICAL INC.,14900 Interurban Ave S Suite 283,TUKWILA,WA,98168.0,238210.0,Subchapter S Corporation,388.0,a
629410,ONE GOOD PUTT INC,5508 E. FOURTH PLAIN #F,VANCOUVER,WA,98604.0,445299.0,Corporation,,a
629411,PACTERA TECHNOLOGIES NA INC,14980 NE 31ST WAY STE 100,REDMOND,WA,98052.0,541511.0,Corporation,,a
629412,"PARAMETRIX, INC.",1019  39TH AVE SE Suite 100,PUYALLUP,WA,98374.0,541620.0,Corporation,431.0,a
629413,PENINSULA TRUCK LINES INC,1010 S 336TH ST STE 202,FEDERAL WAY,WA,98003.0,484110.0,Corporation,487.0,a
629414,PINEAPPLE HOSPITALITY COMPANY,155 108th AVE NE STE 500,BELLEVUE,WA,98004.0,721110.0,Corporation,0.0,a
629415,"PORCH.COM, INC.",2200 1st Avenue South,SEATTLE,WA,98134.0,541890.0,Corporation,409.0,a
629416,"PRAIRIE ELECTRIC, INC.",6000 NE 88TH ST,VANCOUVER,WA,98665.0,238210.0,Corporation,449.0,a
629417,PRESBYTERIAN RETIREMENT COMMUNITIES NORTHWEST,1980 112th Ave NE,BELLEVUE,WA,98004.0,623311.0,Corporation,0.0,a
629418,PROMETHEAN INC.,720 OLIVE WAY STE 1500,SEATTLE,WA,98101.0,511210.0,Corporation,228.0,a
629419,PROSSER PUBLIC HOSPITAL DISTRICT BENTON,723 MEMORIAL ST,PROSSER,WA,99350.0,623110.0,Non-Profit Organization,374.0,a
629420,"PSF MECHANICAL, INC","11621 East Marginal Way S, Suite A",SEATTLE,WA,98168.0,238220.0,Subchapter S Corporation,223.0,a
629421,"RAM 1971, INC.",10013 59TH AVE SW,LAKEWOOD,WA,98499.0,722511.0,Employee Stock Ownership Plan(ESOP),0.0,a
629422,"ROMAC INDUSTRIES, INC.","21919 20th Avenue SE, Suite 100 0.0",BOTHELL,WA,98021.0,332999.0,Subchapter S Corporation,500.0,a
629423,ROTSCHY INC,9210 NE 62nd Ave,VANCOUVER,WA,98665.0,237310.0,Subchapter S Corporation,405.0,a
629424,SCAFCO CORPORATION,2800 E MAIN AVE,SPOKANE,WA,99202.0,333111.0,Subchapter S Corporation,0.0,a
629425,SEATTLE TIMES COMPANY AND SUBSIDIARIES,1000 Denny Way,SEATTLE,WA,98109.0,511110.0,Corporation,499.0,a
629426,SELLEN CONSTRUCTION CO INC,PO Box 9970,SEATTLE,WA,98109.0,236220.0,Corporation,0.0,a
629427,"SEQUOYAH ELECTRIC, LLC",15135 NE 92nd St,REDMOND,WA,98052.0,238210.0,Limited  Liability Company(LLC),207.0,a
629428,"SIGMA DESIGN, INC.",4600 PACIFIC RIM BLVD,CAMAS,WA,98607.0,541330.0,Subchapter S Corporation,219.0,a
629429,"SILVER BAY SEAFOODS, L.L.C.",4039 21ST AVE W,SEATTLE,WA,98199.0,311710.0,Limited  Liability Company(LLC),351.0,a
629430,SKILLS INC,715 30th Street NE,AUBURN,WA,98002.0,624310.0,Non-Profit Organization,420.0,a
629431,STAR PROTECTION AGENCY LLC,875 NE 124TH AVE Suite 101,BELLEVUE,WA,98005.0,561612.0,Corporation,0.0,a
629432,"SUNRISE SERVICES, INC.",811 MADISON ST,EVERETT,WA,98203.0,623990.0,Corporation,0.0,a
629433,"TAPANI, INC.",1904 SE 6th Place,BATTLE GROUND,WA,98604.0,237110.0,Corporation,427.0,a
629434,TAYLOR SHELLFISH COMPANY. INC.,130 SE Lynch Rd,SHELTON,WA,98584.0,311710.0,Corporation,486.0,a
629435,THE GENEVA FOUNDATION,917 Pacific Ave Ste 600,TACOMA,WA,98402.0,541713.0,Non-Profit Organization,,a
629436,THE LIGHTHOUSE FOR THE BLIND INC,2501 S PLUM ST,SEATTLE,WA,98144.0,624310.0,Non-Profit Organization,0.0,a
629437,THERAPEUTIC ASSOCIATES INC,"20829 72ND AVE S, Ste 710",KENT,WA,98032.0,621340.0,Corporation,0.0,a
629438,"TITAN ELECTRIC, INC",12828 Northup Way Suite 205,BELLEVUE,WA,98005.0,238210.0,Corporation,0.0,a
629439,TRA-MINW PS,130145 S Fawcett St,TACOMA,WA,98402.0,621512.0,Corporation,,a
629440,"UNIVERSITY MECHANICAL CONTRACTORS, INC.",11611 49th Pl W,MUKILTEO,WA,98275.0,238220.0,Subchapter S Corporation,455.0,a
629441,UW PHYSICIANS NETWORK,1100 NE 45th St Ste 500,SEATTLE,WA,98105.0,999990.0,Non-Profit Organization,403.0,a
629442,"WAGSTAFF, INC.",3910 N. FLORA RD.,SPOKANE VALLEY,WA,99216.0,333517.0,Subchapter S Corporation,0.0,a
629443,WALTER DORWIN TEAGUE ASSOCIATES INC,110 Union St Ste 500,SEATTLE,WA,98101.0,541330.0,Corporation,171.0,a
629444,"WELLONS GROUP, INC",2525 W. Firestone Lane,VANCOUVER,WA,98660.0,332410.0,Corporation,274.0,a
629445,"WESTERN PETERBILT, LLC",3801 AIRPORT WAY S,SEATTLE,WA,98108.0,531110.0,Limited  Liability Company(LLC),0.0,a
629446,WESTERN WASHINGTON MEDICAL GROUP,1728 W Marine View Drive #110,EVERETT,WA,98201.0,621111.0,Corporation,0.0,a
629447,WILSON OIL INC,95 Panel Way,LONGVIEW,WA,98632.0,447190.0,Corporation,422.0,a
629448,WOODLAND PARK ZOOLOGICAL SOCIETY,5500 PHINNEY AVE N,SEATTLE,WA,98103.0,712130.0,Corporation,370.0,a
645184,"A LIFE STYLE SERVICE, INC.",672 West Washington Avenue,MADISON,WI,53703.0,561320.0,Corporation,500.0,a
645185,AIR WISCONSIN AIRLINES LLC,"W6390 Challenger Dr, Suite 203 0.0",APPLETON,WI,54914.0,481111.0,Limited  Liability Company(LLC),500.0,a
645186,"ALTO-SHAAM, INC.",W164 N9221 Water Street 0.0,MENOMONEE FALLS,WI,53051.0,333318.0,Subchapter S Corporation,500.0,a
645187,AMERICAN ORTHODONTICS CORPORATION,3524 WASHINGTON AVE,SHEBOYGAN,WI,53081.0,339114.0,Subchapter S Corporation,500.0,a
645188,ARANDELL CORPORATION,N82 W13118 Leon Road,MENOMONEE FALLS,WI,53051.0,323111.0,Corporation,500.0,a
645189,"AUGUST WINTER & SONS, INC.",2323 N Roemer Rd.,APPLETON,WI,54911.0,238210.0,Subchapter S Corporation,0.0,a
645190,"AUTO TRANSTECH, INC.",8700 N SERVITE DR,MILWAUKEE,WI,53223.0,336350.0,Subchapter S Corporation,500.0,a
645191,AYRES ASSOCIATES INC,3433 Oakwood Hills Parkway,EAU CLAIRE,WI,54701.0,541330.0,Corporation,289.0,a
645192,"BADER RUTTER & ASSOCIATES, INC.",1433 N. WATER ST,MILWAUKEE,WI,53202.0,541810.0,Subchapter S Corporation,289.0,a
645193,BADGER MINING CORPORATION,409 CHURCH ST,BERLIN,WI,54923.0,212322.0,Corporation,245.0,a
645194,BASSETT INC.,1215 HYLAND AVE,KAUKAUNA,WI,54130.0,238220.0,Corporation,382.0,a
645195,"BELL LABORATORIES, INC.",3699 Kinsman Blvd,MADISON,WI,53704.0,325320.0,Subchapter S Corporation,449.0,a
645196,"BLACK RIVER MEMORIAL HOSPITAL, INC.",711 W ADAMS ST,BLACK RIVER FALLS,WI,54615.0,622110.0,Non-Profit Organization,0.0,a
645197,"BOSTON, INC",2917 Business Park Drive,STEVENS POINT,WI,54482.0,442110.0,Cooperative,0.0,a
645198,"BROADWIND HEAVY FABRICATORS, INC.",101 S  16TH ST,MANITOWOC,WI,54220.0,333612.0,Corporation,469.0,a
645199,BRODERSEN MANAGEMENT CORP,101 W. Capito Drive,MILWAUKEE,WI,53212.0,722310.0,Subchapter S Corporation,500.0,a
645200,"BRUNO INDEPENDENT LIVING AIDS, INC.",1780 Executive Drive 0.0,OCONOMOWOC,WI,53066.0,339113.0,Subchapter S Corporation,414.0,a
645201,"BUTTERS-FETTING CO., INC.",1669 S  1ST ST,MILWAUKEE,WI,53204.0,238210.0,Corporation,0.0,a
645202,"C.G. BRETTING MANUFACTURING CO., INC",3401 Lake Park Rd,ASHLAND,WI,54806.0,322211.0,Corporation,454.0,a
645203,"CORPORATE GROUP, INC.",7123 W Calumet Road,MILWAUKEE,WI,53223.0,238210.0,Corporation,481.0,a
645204,COURTESY CORPORATION,2700 National Drive Ste 100,ONALASKA,WI,54650.0,722513.0,Subchapter S Corporation,500.0,a
645205,"CRYSTAL FINISHING SYSTEMS, INC.",4704 BAYBERRY ST,SCHOFIELD,WI,54476.0,332812.0,Corporation,500.0,a
645206,"CUSTOM FABRICATING & REPAIR, INC.",1932 E 26th Street PO Box 296,MARSHFIELD,WI,54449.0,333241.0,Corporation,0.0,a
645207,"D P & K, INC.",N3250 COUNTY ROAD J,POYNETTE,WI,53955.0,722513.0,Corporation,500.0,a
645208,"DAVE JONES, INC.",2225 KILGUST RD,MONONA,WI,53713.0,238220.0,Corporation,450.0,a
645209,DENTAL ASSOCIATES FAMILY & SPECIALTY CARE LLC,205 E. WISCONSIN AVE,MILWAUKEE,WI,53202.0,621210.0,Limited  Liability Company(LLC),500.0,a
645210,DERSE INC.,3800 W. Canal St.,MILWAUKEE,WI,53208.0,339950.0,Subchapter S Corporation,488.0,a
645211,"DON EVANS NEVADA, INC.",100 West North Street,DEFOREST,WI,53532.0,326199.0,Corporation,0.0,a
645212,"DREXEL BUILDING SUPPLY, INC",110 EMAIN ST,CAMPBELLSPORT,WI,53010.0,444190.0,Subchapter S Corporation,0.0,a
645213,"ECHO LAKE FOODS, INC.",316 W GROVE ST,BURLINGTON,WI,53105.0,311412.0,Subchapter S Corporation,0.0,a
645214,"EMCO CHEMICAL DISTRIBUTORS, INC.",8601 95th Street 0.0,PLEASANT PRAIRIE,WI,53158.0,325510.0,Subchapter S Corporation,500.0,a
645215,"FLAD & ASSOCIATES, INC",644 Science Drive,MADISON,WI,53711.0,541310.0,Corporation,339.0,a
645216,"FOREMOST FARMS USA, COOPERATIVE",10889 E PENNY LN,BARABOO,WI,53913.0,311511.0,Limited  Liability Company(LLC),500.0,a
645217,"GEHL FOODS, LLC",W185 N11300 Whitney Dr. PO Box 1004,GERMANTOWN,WI,53022.0,311999.0,Limited  Liability Company(LLC),422.0,a
645218,GERALDINE BRIMLEY,N49W17478 Sheffield Lane,MENOMONEE FALLS,WI,53051.0,523930.0,Corporation,,a
645219,"GODFREY & KAHN, S.C.","833 East Michigan Street, Suite 1800",MILWAUKEE,WI,53202.0,541110.0,Corporation,335.0,a
645220,GUSTAVE A. LARSON COMPANY,W233N2869 ROUNDY CIR W,PEWAUKEE,WI,53072.0,423730.0,Corporation,418.0,a
645221,HATCO CORPORATION,635 S 28th Street,MILWAUKEE,WI,53215.0,333318.0,Subchapter S Corporation,500.0,a
645222,"HELGESEN INDUSTRIES, INC.",1055 W Sumner Street,HARTFORD,WI,53027.0,332420.0,Subchapter S Corporation,260.0,a
645223,HYPRO INC.,600 South Jefferson street,WATERFORD,WI,53185.0,332710.0,Subchapter S Corporation,484.0,a
645224,IEWC CORP.,5001 S. Towne Drive,NEW BERLIN,WI,53151.0,423610.0,Subchapter S Corporation,279.0,a
645225,INPRO CORPORATION,S80W18766 Apollo Dr PO Box 406,MUSKEGO,WI,53150.0,326199.0,Subchapter S Corporation,500.0,a
645226,INTERIOR INSTALLATION SERVICES INC,1642 WESTERN AVE,GREEN BAY,WI,54303.0,236220.0,Corporation,310.0,a
645227,"ITU ABSORBTECH, INC.",2700 160TH ST,NEW BERLIN,WI,53151.0,812332.0,Subchapter S Corporation,455.0,a
645228,"J. M. BRENNAN, INC.",2101 W SAINT PAUL AVE,MILWAUKEE,WI,53233.0,238220.0,Corporation,364.0,a
645229,J.W. SPEAKER CORPORATION,N120W19434 Freistadt Rd. 0.0,GERMANTOWN,WI,53022.0,336320.0,Subchapter S Corporation,453.0,a
645230,"JACOBUS ENERGY, LLC",11815 W. Bradley Road,MILWAUKEE,WI,53224.0,424710.0,Limited  Liability Company(LLC),411.0,a
645231,"JONES SIGN CO., INC.",1711 Scheuring Rd,DE PERE,WI,54115.0,339950.0,Subchapter S Corporation,375.0,a
645232,KAPCO INC,1000 Badger Circle,GRAFTON,WI,53024.0,332119.0,Corporation,500.0,a
645233,"L & S ELECTRIC, INC.",5101 MESKER ST,SCHOFIELD,WI,54476.0,423610.0,Subchapter S Corporation,377.0,a
645234,LAKEHEAD CONTRUCTORS INC,3801 Winter St,SUPERIOR,WI,54880.0,238990.0,Corporation,250.0,a
645235,LANDMARK SERVICES COOPERATIVE,1401 LANDMARK DR,COTTAGE GROVE,WI,53527.0,424910.0,Cooperative,396.0,a
645236,LITTLE RAPIDS CORPORATION,2273 Larsen Road,GREEN BAY,WI,54307.0,322299.0,Subchapter S Corporation,439.0,a
645237,"LITURGICAL PUBLICATIONS, INC.",2875 S James Dr,NEW BERLIN,WI,53151.0,511199.0,Subchapter S Corporation,435.0,a
645238,MARKET & JOHNSON INC.,PO BOX 630,EAU CLAIRE,WI,54702.0,531311.0,Corporation,311.0,a
645239,"MARTIN PETERSEN COMPANY, INC.",9800 55th St.,KENOSHA,WI,53144.0,238220.0,Subchapter S Corporation,0.0,a
645240,"MERRILL IRON & STEEL, INC.",900 Alderson Street,SCHOFIELD,WI,54476.0,332312.0,Subchapter S Corporation,435.0,a
645241,"METALTEK INTERNATIONAL, INC",905 E St. Paul Ave 0.0,WAUKESHA,WI,53188.0,331512.0,Subchapter S Corporation,150.0,a
645242,"MIXED ANIMAL VETERINARY ASSOCIATES NORTH AMERICA, INC",3113 MCCORMICK DR,JANESVILLE,WI,53546.0,541940.0,Subchapter S Corporation,500.0,a
645243,"MSA PROFESSIONAL SERVICES, INC",1230 South Boulevard,BARABOO,WI,53913.0,541620.0,Employee Stock Ownership Plan(ESOP),367.0,a
645244,"NELSON GLOBAL PRODUCTS, INC.",1560 Williams Drive,STOUGHTON,WI,53589.0,336120.0,Corporation,500.0,a
645245,"NORTHERN CLEARING, INC.",28190 STATE HIGHWAY 137,ASHLAND,WI,54806.0,238910.0,Corporation,259.0,a
645246,NORTHERN ENGRAVING CORPORATION,803 S. BLACK RIVER ST,SPARTA,WI,54656.0,336360.0,Corporation,500.0,a
645247,NORTHLAND RESTAURANT GROUP LLC,3112 Golf Road,EAU CLAIRE,WI,54701.0,722513.0,Limited  Liability Company(LLC),500.0,a
645248,PENDA CORPORATION,2344 West Wisconsin Street 0.0,PORTAGE,WI,53901.0,325211.0,Limited  Liability Company(LLC),500.0,a
645249,PIONEER TRANSFORMERS LP,9650 S. Franklin Drive,FRANKLIN,WI,53132.0,335311.0,Partnership,500.0,a
645250,"PRAIRIE DU CHIEN MEMORIAL HOSPITAL ASSOCIATION, INC.",37868 US Hwy 18,PRAIRIE DU CHIEN,WI,53821.0,622110.0,Non-Profit Organization,284.0,a
645251,R J SCHINNER CO INC,N89W14700 PATRITA DR,MENOMONEE FALLS,WI,53051.0,424130.0,Corporation,0.0,a
645252,"REEDSBURG AREA MEDICAL CENTER, INC.",2000 N Dewey Ave,REEDSBURG,WI,53959.0,622110.0,Non-Profit Organization,455.0,a
645253,"RICE LAKE WEIGHING SYSTEMS, INC",230 W Coleman Street,RICE LAKE,WI,54868.0,334513.0,Corporation,500.0,a
645254,"RILEY CONSTRUCTION CO., INC.",5301 99th Avenue,KENOSHA,WI,53144.0,525920.0,Subchapter S Corporation,176.0,a
645255,"ROBINSON METAL, INC.",1740 EISENHOWER RD,DE PERE,WI,54115.0,332322.0,Subchapter S Corporation,0.0,a
645256,"ROTTINGHAUS COMPANY, INCORPORATED",510 GILLETTE ST,LA CROSSE,WI,54603.0,722513.0,Corporation,500.0,a
645257,"RPE, INC.",8550 Central Sand Road P.O. Box 330,BANCROFT,WI,54921.0,424480.0,Subchapter S Corporation,382.0,a
645258,SANIMAX CORPORATION,2099 Badgerland Dr.,GREEN BAY,WI,54303.0,311613.0,Limited  Liability Company(LLC),469.0,a
645259,"SEEK CAREERS/STAFFING, INC.",1160 OPPORTUNITY DR,GRAFTON,WI,53024.0,561320.0,Corporation,0.0,a
645260,"SHARED MEDICAL SERVICES, INC.",209 LIMESTONE PASS,COTTAGE GROVE,WI,53527.0,621512.0,Subchapter S Corporation,0.0,a
645261,"SSI TECHNOLOGIES HOLDINGS, INC.",3330 Palmer Dr,JANESVILLE,WI,53546.0,336390.0,Corporation,404.0,a
645262,ST. CROIX CHIPPEWA INDIANS OF WISCONSON,24663 ANGELINE AVE,WEBSTER,WI,54893.0,721120.0,Corporation,,a
645263,"STAFF ELECTRIC CO., INC.",w133n5030 Campbell Drive,MENOMONEE FALLS,WI,53051.0,238210.0,Subchapter S Corporation,487.0,a
645264,STATE COLLECTION SERVICE INC.,2509 S. STOUGHTON RD,MADISON,WI,53716.0,561440.0,Corporation,500.0,a
645265,TEAM INDUSTRIES INC/WBDFC,1200 Maloney Rd,KAUKAUNA,WI,54130.0,332996.0,Subchapter S Corporation,273.0,a
645266,"THE BOELTER COMPANIES, INC.",N22 W23685 Ridgeview Park West,WAUKESHA,WI,53188.0,423990.0,Corporation,175.0,a
645267,THE RICHLAND HOSPITAL INC,333 2ND ST,RICHLAND CENTER,WI,53581.0,622110.0,Non-Profit Organization,423.0,a
645268,"THE SPANCRETE GROUP, INC.",N16 W23415 STONE RIDGE DR,WAUKESHA,WI,53188.0,327390.0,Subchapter S Corporation,364.0,a
645269,"TOMAH MEMORIAL HOSPITAL, INC.",501 GOPHER DR,TOMAH,WI,54660.0,622110.0,Non-Profit Organization,0.0,a
645270,TOTAL ADMINISTRATIVE SERVICES CORPORATION,2302 INTERNATIONAL LN,MADISON,WI,53704.0,524292.0,Corporation,0.0,a
645271,"TOTAL MECHANICAL, INC.",W234N2830 Paul Road,PEWAUKEE,WI,53072.0,238220.0,Corporation,261.0,a
645272,TOTALMED INC.,221 W. COLLEGE AVE Floor 2,APPLETON,WI,54911.0,561320.0,Corporation,500.0,a
