,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
611562,"3001 ATLANTIC, LLC",3001 Atlantic Ave.,VIRGINIA BEACH,VA,23451.0,721110.0,Limited  Liability Company(LLC),0.0,b,"3001 Atlantic Ave., VIRGINIA BEACH, VA"
611563,"5 STAR FINANCIAL, LLC",909 NWASHINGTON ST STE 767,ALEXANDRIA,VA,22314.0,551112.0,Limited  Liability Company(LLC),50.0,b,"909 NWASHINGTON ST STE 767, ALEXANDRIA, VA"
611564,"A-TEK, INC.",1430 Spring Hill Road SUITE - 450,MC LEAN,VA,22102.0,541690.0,Limited  Liability Company(LLC),157.0,b,"1430 Spring Hill Road SUITE - 450, MC LEAN, VA"
611565,"A.J. DWOSKIN & ASSOCIATES, INC.",3201 Jermantown Road Suite 700,FAIRFAX,VA,22030.0,531312.0,Subchapter S Corporation,115.0,b,"3201 Jermantown Road Suite 700, FAIRFAX, VA"
611566,"ABSOLUTE BUSINESS SOLUTIONS, INC.",560 Herndon ParkwaySuite 240,HERNDON,VA,20170.0,541519.0,Subchapter S Corporation,0.0,b,"560 Herndon ParkwaySuite 240, HERNDON, VA"
611568,"ACCUTEC BLADES, INC.",One Razor Blade Lane 0.0,VERONA,VA,24482.0,339920.0,Corporation,139.0,b,"One Razor Blade Lane 0.0, VERONA, VA"
611570,"ACI FEDERAL, INC",510 PRINCESS ANNE ST,FREDERICKSBURG,VA,22401.0,541512.0,Corporation,134.0,b,"510 PRINCESS ANNE ST, FREDERICKSBURG, VA"
611571,"ACME MECHANICAL CONTRACTORS OF VIRGINIA, INC.",8584 VIRGINIA MEADOWS DR,MANASSAS,VA,20109.0,238220.0,Corporation,179.0,b,"8584 VIRGINIA MEADOWS DR, MANASSAS, VA"
611572,ADCOMM LLC,11215 L Lee Highway,FAIRFAX,VA,22030.0,517312.0,Limited  Liability Company(LLC),422.0,b,"11215 L Lee Highway, FAIRFAX, VA"
611573,"ADERAS, INC",11911 FREEDOM DR,RESTON,VA,20190.0,541519.0,Subchapter S Corporation,70.0,b,"11911 FREEDOM DR, RESTON, VA"
611574,"ADMINISTRATIVE CONTROL SERVICES, INC.",11495 COMMERCE PARK DR,RESTON,VA,20191.0,561110.0,Corporation,153.0,b,"11495 COMMERCE PARK DR, RESTON, VA"
611575,"ADVANCED CONCEPTS AND TECHNOLOGIES INTERNATIONAL, LLC",200 12TH ST South CG 4 STE 1001,ARLINGTON,VA,22202.0,518210.0,Corporation,268.0,b,"200 12TH ST South CG 4 STE 1001, ARLINGTON, VA"
611576,ADVANCED DIGESTIVE CARE LLC,"1939 Roland Clarke Place, Suite 200",RESTON,VA,20191.0,621111.0,Limited  Liability Company(LLC),195.0,b,"1939 Roland Clarke Place, RESTON, VA"
611577,"ADVANTAGE SCI, LLC",1725 Duke St Suite 500,ALEXANDRIA,VA,22314.0,541611.0,Limited  Liability Company(LLC),325.0,b,"1725 Duke St Suite 500, ALEXANDRIA, VA"
611578,ALCOVA MORTGAGE LLC,308 Market St SE,ROANOKE,VA,24011.0,522292.0,Limited  Liability Company(LLC),320.0,b,"308 Market St SE, ROANOKE, VA"
611579,"ALEXANDRIA MOTOR CARS, INC.",3410 KING ST,ALEXANDRIA,VA,22302.0,441110.0,Subchapter S Corporation,234.0,b,"3410 KING ST, ALEXANDRIA, VA"
611580,ALLEN ALLEN ALLEN AND ALLEN CORP,1809 Staples Mill Road,RICHMOND,VA,23230.0,541110.0,Corporation,166.0,b,"1809 Staples Mill Road, RICHMOND, VA"
611581,"ALLIANCE FOUNDATION OF FLORIDA, INC.",3989 Chain Bridge Road,FAIRFAX,VA,22030.0,623110.0,Non-Profit Organization,321.0,b,"3989 Chain Bridge Road, FAIRFAX, VA"
611582,"ALLYALIGN HEALTH, INC",10900 Nuckols Road Suite 110,GLEN ALEN,VA,23060.0,519190.0,Corporation,204.0,b,"10900 Nuckols Road Suite 110, GLEN ALEN, VA"
611583,ALPHA CONSTRUCTION AND ENGINEERING CORPORATION,21000 Atlantic Boulevard Suite 400,STERLING,VA,20166.0,541330.0,Corporation,136.0,b,"21000 Atlantic Boulevard Suite 400, STERLING, VA"
611584,ALPHA OMEGA INTEGRATION LLC,"8150 Leesburg Pike, Suite 1010",VIENNA,VA,22182.0,541990.0,Limited  Liability Company(LLC),0.0,b,"8150 Leesburg Pike, VIENNA, VA"
611585,ALTERNATIVE PATHS TRAINING SCHOOL INC,2525 Point Center Ct,DUMFRIES,VA,22026.0,611699.0,Non-Profit Organization,200.0,b,"2525 Point Center Ct, DUMFRIES, VA"
611586,"AMBIT GROUP, LLC",8607 Westwood Center Drive,VIENNA,VA,22182.0,541611.0,Limited  Liability Company(LLC),142.0,b,"8607 Westwood Center Drive, VIENNA, VA"
611587,"AMERICAN AUTOMATIC SPRINKLER CO., INC.",3149 DRAPER DR,FAIRFAX,VA,22031.0,238220.0,Corporation,145.0,b,"3149 DRAPER DR, FAIRFAX, VA"
611588,"AMERICAN CARE PARTNERS AT HOME,INC",6521 Arlington Blvd.,FALLS CHURCH,VA,22042.0,621610.0,Corporation,175.0,b,"6521 Arlington Blvd., FALLS CHURCH, VA"
611589,AMERICAN GFM CORPORATION,1200 Cavalier Blvd,CHESAPEAKE,VA,23323.0,333517.0,Corporation,0.0,b,"1200 Cavalier Blvd, CHESAPEAKE, VA"
611590,AMERICAN SERVICE CENTER ASSOCIATES OF ALEXANDRIA LLC,585 N GLEBE RD,ARLINGTON,VA,22203.0,441110.0,Limited  Liability Company(LLC),178.0,b,"585 N GLEBE RD, ARLINGTON, VA"
611591,"AMERICAN SERVICE CENTER ASSOCIATES, LLC",585 N GLEBE RD,ARLINGTON,VA,22203.0,441110.0,Limited  Liability Company(LLC),193.0,b,"585 N GLEBE RD, ARLINGTON, VA"
611592,AMERICAN SOCIETY FOR TRAINING AND DEVELOPMENT INCORPORATED,1640 King St Fl 3,ALEXANDRIA,VA,22314.0,813920.0,Sole Proprietorship,154.0,b,"1640 King St Fl 3, ALEXANDRIA, VA"
611593,AMERICAN SOCIETY OF CIVIL ENGINEERS,1801 ALEXANDER BELL DR,RESTON,VA,20191.0,511199.0,Non-Profit Organization,250.0,b,"1801 ALEXANDER BELL DR, RESTON, VA"
611594,ANDERSON MECHANICAL SERVICES,23585 Overland Dr. Suite 140,STERLING,VA,20166.0,238220.0,Corporation,143.0,b,"23585 Overland Dr. Suite 140, STERLING, VA"
611595,ANNANDALE MILLWORK AND ALLIED SYSTEMS CORPORATION,220 ARBOR CT,WINCHESTER,VA,22602.0,321918.0,Corporation,299.0,b,"220 ARBOR CT, WINCHESTER, VA"
611596,"ANTON PAAR USA, INC.",10215 TIMBER RIDGE DR 0,ASHLAND,VA,23005.0,334513.0,Corporation,196.0,b,"10215 TIMBER RIDGE DR 0, ASHLAND, VA"
611597,"ANTRA, INC.",21355 RIDGETOP CIRCLE SUITE 300,STERLING,VA,20166.0,561499.0,Subchapter S Corporation,0.0,b,"21355 RIDGETOP CIRCLE SUITE 300, STERLING, VA"
611598,"AOC LOGISTICS, LLC",774 A WALKER RD,GREAT FALLS,VA,22066.0,541614.0,Limited  Liability Company(LLC),172.0,b,"774 A WALKER RD, GREAT FALLS, VA"
611599,APEX CLEAN ENERGY INC,"310 4th Street NE, suite 300",CHARLOTTESVILLE,VA,22902.0,541620.0,Subchapter S Corporation,0.0,b,"310 4th Street NE, CHARLOTTESVILLE, VA"
611600,"ARDENT MANAGEMENT CONSULTING, INC.",1735 N. LYNN ST Suite 700,ARLINGTON,VA,22209.0,541512.0,Subchapter S Corporation,124.0,b,"1735 N. LYNN ST Suite 700, ARLINGTON, VA"
611601,ARES LC,12378 MOSS HOLLOW RD,MARKHAM,VA,22643.0,551114.0,Limited  Liability Company(LLC),80.0,b,"12378 MOSS HOLLOW RD, MARKHAM, VA"
611602,"ARIES BUILDING SYSTEMS, LLC",2900 S QUINCY ST STE 425,ARLINGTON,VA,22206.0,531120.0,Limited  Liability Company(LLC),158.0,b,"2900 S QUINCY ST STE 425, ARLINGTON, VA"
611603,ARMED FORCES BENEFIT ASSOCIATION,909 N WASHINGTON ST,ALEXANDRIA,VA,22314.0,813910.0,Corporation,131.0,b,"909 N WASHINGTON ST, ALEXANDRIA, VA"
611604,ARMED SERVICES OF YMCA OF USA,14040 Central Loop,WOODBRIDGE,VA,22193.0,813410.0,Professional Association,443.0,b,"14040 Central Loop, WOODBRIDGE, VA"
611605,"ARMFIELD, HARRISON &AMP; THOMAS, INC.",20 South King Street,LEESBURG,VA,20175.0,524210.0,Corporation,208.0,b,"20 South King Street, LEESBURG, VA"
611608,ASTA CRS INC.,44121 HARRY BYRD HWY Ste 230,ASHBURN,VA,20147.0,541511.0,Corporation,175.0,b,"44121 HARRY BYRD HWY Ste 230, ASHBURN, VA"
611609,ATCS PLC,13861 Sunrise Valley Drive,HERNDON,VA,20171.0,561312.0,Sole Proprietorship,248.0,b,"13861 Sunrise Valley Drive, HERNDON, VA"
611611,ATLANTIC ANESTHESIA INC,134 BUSINESS PARK DR,VIRGINIA BEACH,VA,23462.0,621111.0,Corporation,173.0,b,"134 BUSINESS PARK DR, VIRGINIA BEACH, VA"
611612,"ATLANTIC COAST MORTGAGE, LLC",4097 MONUMENT CORNER DR,FAIRFAX,VA,22030.0,522310.0,Limited  Liability Company(LLC),189.0,b,"4097 MONUMENT CORNER DR, FAIRFAX, VA"
611613,ATLANTIC COMMTECH CORPORATION,2509 Walmer Ave,NORFOLK,VA,23513.0,517311.0,Subchapter S Corporation,0.0,b,"2509 Walmer Ave, NORFOLK, VA"
611614,ATLANTIC CONSTRUCTION FABRICS,2831 Cardwell Road,RICHMOND,VA,23234.0,423390.0,Corporation,226.0,b,"2831 Cardwell Road, RICHMOND, VA"
611615,"ATLANTIC DIVING SUPPLY, INC.",621 LYNNHAVEN PKWY,VIRGINIA BEACH,VA,23452.0,339999.0,Corporation,374.0,b,"621 LYNNHAVEN PKWY, VIRGINIA BEACH, VA"
611616,"ATLANTIC EMERGENCY SOLUTIONS, INC.",12351 Randolph Ridge Lane,MANASSAS,VA,20109.0,441228.0,Subchapter S Corporation,0.0,b,"12351 Randolph Ridge Lane, MANASSAS, VA"
611617,ATLANTIC HOLDING CORPORATION OF VIRGINIA,1844 Barnetts Road,PROVIDENCE FORGE,VA,23140.0,484220.0,Subchapter S Corporation,198.0,b,"1844 Barnetts Road, PROVIDENCE FORGE, VA"
611618,ATLANTIC SHORES COOPERATIVE ASSOCIATION,1200 Atlantic Shores Dr,VIRGINIA BEACH,VA,23454.0,623110.0,Corporation,0.0,b,"1200 Atlantic Shores Dr, VIRGINIA BEACH, VA"
611619,"ATLAS PLUMBING, LLC",OWENS CT,MANASSAS PARK,VA,20111.0,238220.0,Limited  Liability Company(LLC),188.0,b,"OWENS CT, MANASSAS PARK, VA"
611620,"AUTOMATED CONVEYOR SYSTEMS, INC.",6 Millrace Drive,LYNCHBURG,VA,24502.0,333922.0,Corporation,237.0,b,"6 Millrace Drive, LYNCHBURG, VA"
611621,AUXILIARY SYSTEMS INC,311 E 24TH ST,NORFOLK,VA,23504.0,336611.0,Subchapter S Corporation,190.0,b,"311 E 24TH ST, NORFOLK, VA"
611622,AV AUTOMOTIVE LLC,499 S Pickett Street,ALEXANDRIA,VA,22304.0,441110.0,Limited  Liability Company(LLC),0.0,b,"499 S Pickett Street, ALEXANDRIA, VA"
611623,AVERETT UNIVERSITY OF DANVILLE VIRGINIA,420 W Main St,DANVILLE,VA,24541.0,611310.0,Non-Profit Organization,0.0,b,"420 W Main St, DANVILLE, VA"
611624,"AVESHKA, INC.",1900 GALLOWS RD STE 300,VIENNA,VA,22182.0,518210.0,Corporation,219.0,b,"1900 GALLOWS RD STE 300, VIENNA, VA"
611625,B3 GROUP INC.,13241 Woodland Park Rd,HERNDON,VA,20171.0,541611.0,Corporation,140.0,b,"13241 Woodland Park Rd, HERNDON, VA"
611626,"BABEL STREET, INC.",1818 LIBRARY ST STE 500,RESTON,VA,20190.0,541512.0,Corporation,110.0,b,"1818 LIBRARY ST STE 500, RESTON, VA"
611627,"BAI, INC.",5845 Richmond Highway Suite 700,ALEXANDRIA,VA,22303.0,541330.0,Subchapter S Corporation,90.0,b,"5845 Richmond Highway Suite 700, ALEXANDRIA, VA"
611628,"BALZER AND ASSOCIATES, INC.",1208 Corporate Circle,ROANOKE,VA,24018.0,541310.0,Corporation,140.0,b,"1208 Corporate Circle, ROANOKE, VA"
611629,BATH COUNTY COMMUNITY HOSPITAL,106 Park Drive,HOT SPRINGS,VA,24445.0,622110.0,Non-Profit Organization,190.0,b,"106 Park Drive, HOT SPRINGS, VA"
611630,BATTLEFIELD FARMS INC,23190 CLARKS MOUNTAIN RD,RAPIDAN,VA,22733.0,111421.0,Subchapter S Corporation,250.0,b,"23190 CLARKS MOUNTAIN RD, RAPIDAN, VA"
611632,"BCP TECHNICAL SERVICES, INC.",3601 La Grange Parkway,TOANO,VA,23168.0,541990.0,Subchapter S Corporation,0.0,b,"3601 La Grange Parkway, TOANO, VA"
611633,BERGLUND CHEVROLET,1824 Williamson Road,ROANOKE,VA,24012.0,441110.0,Subchapter S Corporation,0.0,b,"1824 Williamson Road, ROANOKE, VA"
611634,"BEST MEDICAL INTERNATIONAL, INC.",7643 Fullerton Road,SPRINGFIELD,VA,22153.0,325199.0,Corporation,212.0,b,"7643 Fullerton Road, SPRINGFIELD, VA"
611635,BETH SHOLOM HOME OF EASTERN VIRGINIA,6401 Auburn Drive,VIRGINIA BEACH,VA,23464.0,623110.0,Non-Profit Organization,0.0,b,"6401 Auburn Drive, VIRGINIA BEACH, VA"
611636,BISHOP DENIS J O'CONNELL HIGH SCHOOL,6600 LITTLE FALLS RD,ARLINGTON,VA,22213.0,611110.0,Non-Profit Organization,198.0,b,"6600 LITTLE FALLS RD, ARLINGTON, VA"
611637,BLACKSTONE ENERGY LTD,302 S. Jefferson Street,ROANOKE,VA,24011.0,213113.0,Corporation,215.0,b,"302 S. Jefferson Street, ROANOKE, VA"
611638,"BLUE RIDGE HOSPICE, INC.",333 W. CORK ST SUITE # 405,WINCHESTER,VA,22601.0,621610.0,Non-Profit Organization,195.0,b,"333 W. CORK ST SUITE # 405, WINCHESTER, VA"
611639,"BLUE RIDGE ORTHOPAEDIC ASSOCIATES, PC",52 W. Shirley Avenue,WARRENTON,VA,20186.0,621111.0,Subchapter S Corporation,150.0,b,"52 W. Shirley Avenue, WARRENTON, VA"
611640,BLUEALLY SERVICES LLC,8609 Westwood Center Dr STE 100,VIENNA,VA,22182.0,561311.0,Limited  Liability Company(LLC),104.0,b,"8609 Westwood Center Dr STE 100, VIENNA, VA"
611642,BMT DESIGNERS & PLANNERS,2900 QUINCY ST,ARLINGTON,VA,22206.0,541330.0,Corporation,142.0,b,"2900 QUINCY ST, ARLINGTON, VA"
611643,BODE CELLMARK FORENSICS INC,10430 FURNACE RD suite 107,LORTON,VA,22079.0,541380.0,Cooperative,206.0,b,"10430 FURNACE RD suite 107, LORTON, VA"
611644,"BOGART ASSOCIATES OF NORTHERN VIRGINIA, LLC",1768 Business Center Dr #310,RESTON,VA,20190.0,541511.0,Limited  Liability Company(LLC),103.0,b,"1768 Business Center Dr #310, RESTON, VA"
611645,BOWL AMERICA INCORPORATED,6446 Edsall Road,ALEXANDRIA,VA,22312.0,713950.0,Corporation,0.0,b,"6446 Edsall Road, ALEXANDRIA, VA"
611646,BRIDGEWATER COLLEGE,402 E COLLEGE ST,BRIDGEWATER,VA,22812.0,611310.0,Non-Profit Organization,0.0,b,"402 E COLLEGE ST, BRIDGEWATER, VA"
611647,"BRIDGEWATER HOME, INC.",302 North Second Street,BRIDGEWATER,VA,22812.0,623110.0,Non-Profit Organization,335.0,b,"302 North Second Street, BRIDGEWATER, VA"
611648,"BROADLEAF, INC.",9720 CAPITAL CT STE 201,MANASSAS,VA,20110.0,541511.0,Corporation,353.0,b,"9720 CAPITAL CT STE 201, MANASSAS, VA"
611649,BROTHERS PAVING & CONCRETE COR,9469 Hawkins Dr,MANASSAS,VA,20109.0,238110.0,Corporation,153.0,b,"9469 Hawkins Dr, MANASSAS, VA"
611650,"BSC ACQUISITION SUB, LLC",7702 Plantation Road 0.0,ROANOKE,VA,24019.0,322230.0,Limited  Liability Company(LLC),426.0,b,"7702 Plantation Road 0.0, ROANOKE, VA"
611651,"BUILDING SERVICE MANAGEMENT, INC.",6101 Arlington Blvd,FALLS CHURCH,VA,22044.0,561720.0,Subchapter S Corporation,460.0,b,"6101 Arlington Blvd, FALLS CHURCH, VA"
611652,"C.J. COAKLEY CO., INC.",7732 Lee Highway,FALLS CHURCH,VA,22042.0,238310.0,Corporation,422.0,b,"7732 Lee Highway, FALLS CHURCH, VA"
611653,C.W STRITTMATTER INC,9102 Owens Drive,MANASSAS PARK,VA,20111.0,238910.0,Subchapter S Corporation,149.0,b,"9102 Owens Drive, MANASSAS PARK, VA"
611654,CAMBRIDGE INTERNATIONAL SYSTEMS INC,2300 Clarendon Boulevard Suite 705,ARLINGTON,VA,22201.0,541690.0,Corporation,204.0,b,"2300 Clarendon Boulevard Suite 705, ARLINGTON, VA"
611655,CAPITAL AREA PEDIATRICS,10461 WHITE GRANITE DR,OAKTON,VA,22124.0,621111.0,Corporation,174.0,b,"10461 WHITE GRANITE DR, OAKTON, VA"
611656,CAPITOL BOILER WORKS INC,7921 Woodruff Ct,SPRINGFIELD,VA,22151.0,238990.0,Corporation,146.0,b,"7921 Woodruff Ct, SPRINGFIELD, VA"
611657,"CARDINAL MANAGEMENT GROUP, INC","4330 PRINCE WILLIAM PKWY, SUITE 201",WOODBRIDE,VA,22192.0,531311.0,Corporation,148.0,b,"4330 PRINCE WILLIAM PKWY, WOODBRIDE, VA"
611658,"CASE HEALTHCARE SOLUTIONS, INC.","12110 Sunset Hills Road,",RESTON,VA,20190.0,541519.0,Subchapter S Corporation,248.0,b,"12110 Sunset Hills Road, RESTON, VA"
611659,CASK TECHNOLOGIES LLC,"475 Aquia Town Center Drive, Suite 305",STAFFORD,VA,22554.0,541618.0,Limited  Liability Company(LLC),0.0,b,"475 Aquia Town Center Drive, STAFFORD, VA"
611660,CATHOLIC DIOCESE OF ARLINGTON,"200 North Glebe Road, Suite 922",ARLINGTON,VA,22203.0,813110.0,Non-Profit Organization,0.0,b,"200 North Glebe Road, ARLINGTON, VA"
611661,CCB INVESTMENTS LLC,10879 HOUSER DR,FREDERICKSBURG,VA,22408.0,441310.0,Limited  Liability Company(LLC),57.0,b,"10879 HOUSER DR, FREDERICKSBURG, VA"
611662,CELERITY GOVERNMENT SOLUTIONS LLC,8405 GREENSBORO DR,MC LEAN,VA,22102.0,541990.0,Limited  Liability Company(LLC),163.0,b,"8405 GREENSBORO DR, MC LEAN, VA"
611663,CENTRAL VIRGINIA ELECTRIC COOPERATIVE,800 COOPERATIVE WAY,ARRINGTON,VA,22922.0,221122.0,Cooperative,118.0,b,"800 COOPERATIVE WAY, ARRINGTON, VA"
611664,CENTRAL VIRGINIA FAMILY PHYSICIANS INC,1111 corporate park drive suite d,FOREST,VA,24551.0,621111.0,Corporation,238.0,b,"1111 corporate park drive suite d, FOREST, VA"
611665,"CENTRAL VIRGINIA HEALTH SERVICES, INC.",25892 JAMES MADISON HWY,NEW CANTON,VA,23123.0,621498.0,Non-Profit Organization,391.0,b,"25892 JAMES MADISON HWY, NEW CANTON, VA"
611666,CENTURY CONCRETE INC,1364 Air Rail Avenue,VIRGINIA BEACH,VA,23455.0,238110.0,Subchapter S Corporation,0.0,b,"1364 Air Rail Avenue, VIRGINIA BEACH, VA"
611667,CHEWNING & WILMER INC,2508 MECHANICSVILLE TPKE,RICHMOND,VA,23223.0,238210.0,Corporation,202.0,b,"2508 MECHANICSVILLE TPKE, RICHMOND, VA"
611668,CHILDFUND INTERNATIONAL USA,2821 EMERYWOOD PKWY,HENRICO,VA,23294.0,813219.0,Corporation,147.0,b,"2821 EMERYWOOD PKWY, HENRICO, VA"
611669,CHILDREN'S SPECIALTY GROUP,811 Redgate Avenue,NORFOLK,VA,23507.0,621111.0,Limited  Liability Company(LLC),249.0,b,"811 Redgate Avenue, NORFOLK, VA"
611670,CHRISTOPHER CONSULTANTS LTD,9900 MAIN ST STE 400,FAIRFAX,VA,22031.0,541330.0,Subchapter S Corporation,121.0,b,"9900 MAIN ST STE 400, FAIRFAX, VA"
611671,"CIS SECURE COMPUTING, INC.",21050 Ashburn Crossing Drive #145,ASHBURN,VA,20147.0,334111.0,Corporation,136.0,b,"21050 Ashburn Crossing Drive #145, ASHBURN, VA"
611672,"CJF HOLDING, LLC",23568 AMESFIELD PL,ALDIE,VA,20105.0,551112.0,Limited  Liability Company(LLC),430.0,b,"23568 AMESFIELD PL, ALDIE, VA"
611673,CLARABRIDGE INC,11400 Commerce Park Dr. Suite 500,RESTON,VA,20191.0,511210.0,Corporation,256.0,b,"11400 Commerce Park Dr. Suite 500, RESTON, VA"
611675,"COMMONWEALTH ANESTHESIA ASSOCIATES, PC",10800 Midlothian Turnpike Suite 265,RICHMOND,VA,23235.0,621111.0,Corporation,130.0,b,"10800 Midlothian Turnpike Suite 265, RICHMOND, VA"
611676,COMMONWEALTH COMMERCIAL PROPERTIES,4198 COX RD,GLEN ALLEN,VA,23060.0,531312.0,Limited  Liability Company(LLC),198.0,b,"4198 COX RD, GLEN ALLEN, VA"
611677,COMMONWEALTH COMPUTER RESEARCH INC,1422 Sachem Pl Unit 1,CHARLOTTESVILLE,VA,22901.0,541511.0,Corporation,135.0,b,"1422 Sachem Pl Unit 1, CHARLOTTESVILLE, VA"
611678,"COMMONWEALTH PRIMARY CARE, INC",1800 Glenside Drive,RICHMOND,VA,23226.0,621111.0,Subchapter S Corporation,264.0,b,"1800 Glenside Drive, RICHMOND, VA"
611679,COMMUNITY HOUSING PARTNERS CORP,"448 Depot St, NE",CHRISTIANSBURG,VA,24073.0,624229.0,Non-Profit Organization,340.0,b,"448 Depot St, CHRISTIANSBURG, VA"
611680,COMPUGAIN LLC,12901 WORLDGATE DR,HERNDON,VA,20170.0,541511.0,Limited  Liability Company(LLC),113.0,b,"12901 WORLDGATE DR, HERNDON, VA"
611681,"COMSTOCK HOLDING COMPANIES, INC.",1886 METRO CENTER DR,RESTON,VA,20190.0,541330.0,Corporation,134.0,b,"1886 METRO CENTER DR, RESTON, VA"
611683,CONMAT GROUP INC.,2565 JOHN WAYLAND HIGHWAY,ROCKINGHAM,VA,22801.0,561790.0,Subchapter S Corporation,330.0,b,"2565 JOHN WAYLAND HIGHWAY, ROCKINGHAM, VA"
611684,CONSERVATION FUND,1655 FORT MYER DR STE 1300,ARLINGTON,VA,22209.0,813312.0,Non-Profit Organization,187.0,b,"1655 FORT MYER DR STE 1300, ARLINGTON, VA"
611685,CONSOLIDATED SAFETY SERVICES INC,10301 Democracy LN STE 300,FAIRFAX,VA,22030.0,561210.0,Corporation,259.0,b,"10301 Democracy LN STE 300, FAIRFAX, VA"
611686,CONSTRUCTION APPLICATORS NATIONAL HOLDINGS LLC,8610 VIRGINIA MEADOWS DR,MANASSAS,VA,20109.0,551112.0,Limited  Liability Company(LLC),222.0,b,"8610 VIRGINIA MEADOWS DR, MANASSAS, VA"
611687,CONVERGENZ LLC,1595 SPRING HILL RD Ste 100,VIENNA,VA,22182.0,561330.0,Limited  Liability Company(LLC),149.0,b,"1595 SPRING HILL RD Ste 100, VIENNA, VA"
611688,CORINTHIAN US HOLDINGS LLC,8330 Boone Blvd Suite 200,TYSONS CORNER,VA,22182.0,541519.0,Limited  Liability Company(LLC),0.0,b,"8330 Boone Blvd Suite 200, TYSONS CORNER, VA"
611689,"CORNET TECHNOLOGY, INC.",6800 Versar Center,SPRINGFIELD,VA,22151.0,334290.0,Corporation,106.0,b,"6800 Versar Center, SPRINGFIELD, VA"
611690,COTTON & COMPANY LLP,635 Slaters Ln Fl 4,ALEXANDRIA,VA,22314.0,541211.0,Limited Liability Partnership,156.0,b,"635 Slaters Ln Fl 4, ALEXANDRIA, VA"
611691,COVENANT WOODS,7090 COVENANT WOODS DR,MECHANICSVILLE,VA,23111.0,623311.0,Non-Profit Organization,0.0,b,"7090 COVENANT WOODS DR, MECHANICSVILLE, VA"
611692,"COVERENT, LLC","6708 Whittier Ave, 2nd Floor",MC LEAN,VA,22101.0,541990.0,Limited  Liability Company(LLC),119.0,b,"6708 Whittier Ave, MC LEAN, VA"
611693,"CREATIVE INFORMATION TECHNOLOGY, INC.",7799 LEESBURG PIKE 500 North,FALLS CHURCH,VA,22043.0,541512.0,Corporation,154.0,b,"7799 LEESBURG PIKE 500 North, FALLS CHURCH, VA"
611694,CREATIVE SYSTEMS AND CONSULTING LLC,8281 GREENSBORO DR STE 200,MC LEAN,VA,22102.0,541618.0,Limited  Liability Company(LLC),152.0,b,"8281 GREENSBORO DR STE 200, MC LEAN, VA"
611695,CRESCENT HOTELS & RESORTS LLC,10304 Eaton Pl Ste 460,FAIRFAX,VA,22030.0,721110.0,Limited  Liability Company(LLC),130.0,b,"10304 Eaton Pl Ste 460, FAIRFAX, VA"
611696,"CRESTLINE HOTELS & RESORTS, LLC","3950 University Drive, Suite 301",FAIRFAX,VA,22030.0,721110.0,Limited  Liability Company(LLC),0.0,b,"3950 University Drive, FAIRFAX, VA"
611697,"CRL TECHNOLOGIES, INC.",9426 Ferry Landing Court,ALEXANDRIA,VA,22309.0,541330.0,Subchapter S Corporation,115.0,b,"9426 Ferry Landing Court, ALEXANDRIA, VA"
611698,CROFTON DIVING CORPORATION,16 HARPER RD,PORTSMOUTH,VA,23707.0,237990.0,Subchapter S Corporation,169.0,b,"16 HARPER RD, PORTSMOUTH, VA"
611699,"CROSSCOUNTRY CONSULTING II, LLC",1600 TYSONS BLVD Suite 1100,MC LEAN,VA,22102.0,541618.0,Limited  Liability Company(LLC),141.0,b,"1600 TYSONS BLVD Suite 1100, MC LEAN, VA"
611700,CROSSROADS COMMUNITY SERVICES BOARD,60 BUSH RIVER DRIVE,FARMVILLE,VA,23901.0,621330.0,Non-Profit Organization,237.0,b,"60 BUSH RIVER DRIVE, FARMVILLE, VA"
611702,"CRUISE VENTURES, INC.","192 Ballard Court, Suite 200",VIRGINIA BEACH,VA,23462.0,561510.0,Subchapter S Corporation,175.0,b,"192 Ballard Court, VIRGINIA BEACH, VA"
611703,"CRUZ ASSOCIATES, INC",6515 George Washington Highway Suite 209,POQUOSON,VA,23662.0,541618.0,Corporation,184.0,b,"6515 George Washington Highway Suite 209, POQUOSON, VA"
611704,"CSE, INC.",153 Old ragland Rd,MADISON HEIGHTS,VA,24572.0,236220.0,Corporation,248.0,b,"153 Old ragland Rd, MADISON HEIGHTS, VA"
611705,"CTR MANAGEMENT GROUP, LLC",2751 PROSPERITY AVE SUITE 540,FAIRFAX,VA,22031.0,561499.0,Limited  Liability Company(LLC),0.0,b,"2751 PROSPERITY AVE SUITE 540, FAIRFAX, VA"
611706,"CULMEN INTERNATIONAL, LLC",99 Canal Center Plaza Suite 410,ALEXANDRIA,VA,22314.0,561621.0,Limited  Liability Company(LLC),260.0,b,"99 Canal Center Plaza Suite 410, ALEXANDRIA, VA"
611707,"CURTIS CONTRACTING, INC","7481 Theron Road, P.O. Box 769",WEST POINT,VA,23181.0,237310.0,Corporation,235.0,b,"7481 Theron Road, WEST POINT, VA"
611708,"CYBERDATA TECHNOLOGIES,INC",455 SPRINGPARK PLACE,HERNDON,VA,20170.0,541512.0,Subchapter S Corporation,157.0,b,"455 SPRINGPARK PLACE, HERNDON, VA"
611709,"CYBERMEDIA TECHNOLOGIES, INC.","1900 Campus Commons Drive, Suite 100",RESTON,VA,20191.0,541611.0,Corporation,333.0,b,"1900 Campus Commons Drive, RESTON, VA"
