,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
485168,ADVANTAGE ENERGY SERVICES LLC,1010 N MAIN ST,MCALESTER,OK,74501.0,211120.0,Limited  Liability Company(LLC),115.0,a,"1010 N MAIN ST, MCALESTER, OK"
485169,"AMERICAN PIPING INSPECTION, IN",17110 E Pine,TULSA,OK,74037.0,238210.0,Corporation,344.0,a,"17110 E Pine, TULSA, OK"
485170,AXH HOLDINGS,2230 E 49TH ST,TULSA,OK,74105.0,332410.0,Limited  Liability Company(LLC),409.0,a,"2230 E 49TH ST, TULSA, OK"
485171,"B & H CONSTRUCTION, LLC",301 James Dean Dr,NORMAN,OK,73072.0,237110.0,Limited  Liability Company(LLC),250.0,a,"301 James Dean Dr, NORMAN, OK"
485172,BECCO CONTRACTORS INC,13737 E 46TH ST N,TULSA,OK,74116.0,237310.0,Corporation,0.0,a,"13737 E 46TH ST N, TULSA, OK"
485173,"BENNETT CONSTRUCTION, INC.",525 CENTRAL PARK DR,OKLAHOMA CITY,OK,73105.0,236117.0,Corporation,429.0,a,"525 CENTRAL PARK DR, OKLAHOMA CITY, OK"
485174,"BERENDSEN FLUID POWER, INC.","401 S Boston Ave, Ste #1200 0.0",TULSA,OK,74103.0,423830.0,Corporation,280.0,a,"401 S Boston Ave, TULSA, OK"
485175,BOFS MANAGEMENT LLC,210 Park Ave,OKLAHOMA CITY,OK,73102.0,213112.0,Limited  Liability Company(LLC),494.0,a,"210 Park Ave, OKLAHOMA CITY, OK"
485176,CHC HOLDINGS,3105 S MERIDIAN AVE,OKLAHOMA CITY,OK,73119.0,621610.0,Limited  Liability Company(LLC),386.0,a,"3105 S MERIDIAN AVE, OKLAHOMA CITY, OK"
485177,"COLLISION WORKS OF OKLAHOMA, LLC",3224 SE 29TH ST,OKLAHOMA CITY,OK,73115.0,811121.0,Limited  Liability Company(LLC),449.0,a,"3224 SE 29TH ST, OKLAHOMA CITY, OK"
485178,COMPSOURCE MUTUAL INSURANCE COMPANY,1901 N Walnut,OKLAHOMA CITY,OK,73105.0,524210.0,Corporation,289.0,a,"1901 N Walnut, OKLAHOMA CITY, OK"
485179,"COVERCRAFT INDUSTRIES, LLC",100 Enterprise B;vd,PAULS VALLEY,OK,73075.0,314999.0,Limited  Liability Company(LLC),475.0,a,"100 Enterprise B;vd, PAULS VALLEY, OK"
485180,D & M CARRIERS LLC,8125 SW 15TH ST,OKLAHOMA CITY,OK,73128.0,484110.0,Limited  Liability Company(LLC),495.0,a,"8125 SW 15TH ST, OKLAHOMA CITY, OK"
485181,"DELAWARE RESOURCE GROUP OF OKLAHOMA, LLC",3220 Quail Springs Parkway,OKLAHOMA CITY,OK,73134.0,336413.0,Corporation,500.0,a,"3220 Quail Springs Parkway, OKLAHOMA CITY, OK"
485182,"FUSION INDUSTRIES, LLC",700 NE 63RD ST,OKLAHOMA CITY,OK,73105.0,237130.0,Limited  Liability Company(LLC),217.0,a,"700 NE 63RD ST, OKLAHOMA CITY, OK"
485183,GDH CONSULTING INC,6100 S YALE AVE,TULSA,OK,74136.0,561320.0,Corporation,500.0,a,"6100 S YALE AVE, TULSA, OK"
485184,"GRIFFIN COMMUNICATIONS, LLC",7401 N Kelley Ave,OKLAHOMA CITY,OK,73111.0,515210.0,Limited  Liability Company(LLC),434.0,a,"7401 N Kelley Ave, OKLAHOMA CITY, OK"
485185,"HAC, INC",390 NW 36TH ST,OKLAHOMA CITY,OK,73105.0,445110.0,Subchapter S Corporation,500.0,a,"390 NW 36TH ST, OKLAHOMA CITY, OK"
485186,IMAGENET CONSULTING LLC,913 N. Broadway Ave.,OKLAHOMA CITY,OK,73102.0,423430.0,Limited  Liability Company(LLC),388.0,a,"913 N. Broadway Ave., OKLAHOMA CITY, OK"
485187,INCEED LLC,907 S DETROIT AVE,TULSA,OK,74120.0,561311.0,Limited  Liability Company(LLC),478.0,a,"907 S DETROIT AVE, TULSA, OK"
485188,INDUSTRIAL PIPING SPECIALISTS INC.,606 N. 145th East Avenue,TULSA,OK,74116.0,237120.0,Subchapter S Corporation,421.0,a,"606 N. 145th East Avenue, TULSA, OK"
485190,"LEGEND ENERGY SERVICES, LLC",5801 N BROADWAY EXT STE 210,OKLAHOMA CITY,OK,73118.0,213112.0,Limited  Liability Company(LLC),229.0,a,"5801 N BROADWAY EXT STE 210, OKLAHOMA CITY, OK"
485191,"LIFE. CHURCH OPERATIONS, LLC",4600 E. 2nd Street,EDMOND,OK,73034.0,813110.0,Non-Profit Organization,451.0,a,"4600 E. 2nd Street, EDMOND, OK"
485192,"LSB INDUSTRIES, INC","3503 NW 63rd Street, Suite 500",OKLAHOMA CITY,OK,73116.0,325311.0,Corporation,500.0,a,"3503 NW 63rd Street, OKLAHOMA CITY, OK"
485193,MAZZIO'S LLC,4441 S 72ND E AVE,TULSA,OK,74145.0,722511.0,Limited  Liability Company(LLC),475.0,a,"4441 S 72ND E AVE, TULSA, OK"
485194,"MCAFEE & TAFT, A PROFESSIONAL CORPORATION","211 ROBINSON AVE, 10th floor",OKLAHOMA CITY,OK,73102.0,541110.0,Corporation,326.0,a,"211 ROBINSON AVE, OKLAHOMA CITY, OK"
485195,MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,9600 Broadway Extension,OKLAHOMA CITY,OK,73114.0,622310.0,Subchapter S Corporation,500.0,a,"9600 Broadway Extension, OKLAHOMA CITY, OK"
485196,"MCDANIEL TECHNICAL SERVICES, INC.",2005 N. Yellowood Ave.,BROKEN ARROW,OK,74012.0,541990.0,Corporation,250.0,a,"2005 N. Yellowood Ave., BROKEN ARROW, OK"
485197,MCELROY MANUFACTURING INC,833 N. Fulton,TULSA,OK,74115.0,332710.0,Subchapter S Corporation,313.0,a,"833 N. Fulton, TULSA, OK"
485198,MCINTOSH CORPORATION,8141 E 48th St,TULSA,OK,74105.0,238220.0,Corporation,161.0,a,"8141 E 48th St, TULSA, OK"
485199,OKLAHOMA FARM BUREAU MUTUAL INSURANCE CO.,2501 North Stiles Ave,OKLAHOMA CITY,OK,73105.0,524126.0,Corporation,489.0,a,"2501 North Stiles Ave, OKLAHOMA CITY, OK"
485200,OSAGE NATION GAMING ENTERPRISE,1211 W 36TH ST,TULSA,OK,74127.0,721120.0,Corporation,500.0,a,"1211 W 36TH ST, TULSA, OK"
485201,SAGE NET LLC,10205 E 161ST ST,TULSA,OK,74133.0,541512.0,Limited  Liability Company(LLC),350.0,a,"10205 E 161ST ST, TULSA, OK"
485202,"SOLUTIONS THROUGH INNOVATIVE TECHNOLOGIES, INC.",201 S DENVER AVE Ste 300,TULSA,OK,74103.0,541990.0,Subchapter S Corporation,446.0,a,"201 S DENVER AVE Ste 300, TULSA, OK"
485203,T & W TIRE LLC,25 N COUNCIL,OKLAHOMA CITY,OK,73127.0,441320.0,Limited  Liability Company(LLC),482.0,a,"25 N COUNCIL, OKLAHOMA CITY, OK"
485204,"THE BAMA COMPANIES, INC.",2745 E 11th Street 0.0,TULSA,OK,74104.0,311412.0,Subchapter S Corporation,500.0,a,"2745 E 11th Street 0.0, TULSA, OK"
485205,THE OSAGE NATION,627 GRANDVIEW AVE,PAWHUSKA,OK,74056.0,921150.0,Non-Profit Organization,500.0,a,"627 GRANDVIEW AVE, PAWHUSKA, OK"
485206,"THE RIB CRIB BBQ, INC.",4535 S HARVARD AVE,TULSA,OK,74135.0,722511.0,Corporation,500.0,a,"4535 S HARVARD AVE, TULSA, OK"
485207,"UNITED PETROLEUM TRANSPORTS, INC.",4312 S Georgia Pl,OKLAHOMA CITY,OK,73129.0,221210.0,Corporation,417.0,a,"4312 S Georgia Pl, OKLAHOMA CITY, OK"
485208,"UNIVERSAL FIELD SERVICES, INC",6737 85TH EAST AVE,TULSA,OK,74133.0,541360.0,Subchapter S Corporation,337.0,a,"6737 85TH EAST AVE, TULSA, OK"
485209,"VARIETY CARE, INC",3000 N GRAND BLVD,OKLAHOMA CITY,OK,73107.0,621111.0,Non-Profit Organization,0.0,a,"3000 N GRAND BLVD, OKLAHOMA CITY, OK"
485210,"ZEECO, INC",22151 E 91ST ST,BROKEN ARROW,OK,74014.0,333132.0,Subchapter S Corporation,500.0,a,"22151 E 91ST ST, BROKEN ARROW, OK"
492015,"ACME CONSTRUCTION SUPPLY CO., INC.",4040 DOUGLAS WAY,LAKE OSWEGO,OR,97035.0,423710.0,Corporation,367.0,a,"4040 DOUGLAS WAY, LAKE OSWEGO, OR"
492016,"CHARTER MECHANICAL CONTRACTORS, INC.",7940 SW Hunziker Rd,PORTLAND,OR,97223.0,238220.0,Subchapter S Corporation,299.0,a,"7940 SW Hunziker Rd, PORTLAND, OR"
492018,COLLINS PINE COMPANY,29100 SW Town Center Loop,WILSONVILLE,OR,97070.0,321113.0,Corporation,331.0,a,"29100 SW Town Center Loop, WILSONVILLE, OR"
492019,"COLUMBIA STEEL CASTING CO., INC.",10425 N Bloss Ave,PORTLAND,OR,97203.0,331210.0,Subchapter S Corporation,260.0,a,"10425 N Bloss Ave, PORTLAND, OR"
492020,CONSOLIDATED SUPPLY CO.,7337 SW Kable Ln,PORTLAND,OR,97224.0,423710.0,Subchapter S Corporation,473.0,a,"7337 SW Kable Ln, PORTLAND, OR"
492021,"DEACON CONSTRUCTION, LLC","901 NE Glisan Street, Suite 100",PORTLAND,OR,97232.0,236116.0,Limited  Liability Company(LLC),315.0,a,"901 NE Glisan Street, PORTLAND, OR"
492022,"DESCHUTES BREWERY, INC",901 SW Simpson Ave,BEND,OR,97702.0,312120.0,Corporation,148.0,a,"901 SW Simpson Ave, BEND, OR"
492023,"DWFRITZ AUTOMATION, INC.",9600 SW Boeckman Road,WILSONVILLE,OR,97070.0,313310.0,Subchapter S Corporation,210.0,a,"9600 SW Boeckman Road, WILSONVILLE, OR"
492024,ERICKSON INCORPORATED,"5550 SW Macadam Ave, Suite 200",PORTLAND,OR,97239.0,336413.0,Corporation,0.0,a,"5550 SW Macadam Ave, PORTLAND, OR"
492025,FRERES LUMBER CO. INC.,141 14th St PO Box 276,LYONS,OR,97358.0,321212.0,Subchapter S Corporation,464.0,a,"141 14th St PO Box 276, LYONS, OR"
492026,"FRI-M, LLC",9400 SW Gemini Drive,BEAVERTON,OR,97008.0,722511.0,Limited  Liability Company(LLC),500.0,a,"9400 SW Gemini Drive, BEAVERTON, OR"
492027,GALT FOUNDATION,"2405 Front Street NE, Suite 220",SALEM,OR,97301.0,813319.0,Non-Profit Organization,500.0,a,"2405 Front Street NE, SALEM, OR"
492028,GENERAL SHEET METAL,16345 SE Evelyn St,CLACKAMAS,OR,97015.0,238220.0,Corporation,159.0,a,"16345 SE Evelyn St, CLACKAMAS, OR"
492029,HERBERT MALARKEY ROOFING COMPANY,3131 N Columbia Blvd,PORTLAND,OR,97217.0,324122.0,Corporation,465.0,a,"3131 N Columbia Blvd, PORTLAND, OR"
492030,INTERFACE ENGINEERING INC,100 SW MAIN ST Ste 1600,PORTLAND,OR,97204.0,541330.0,Corporation,250.0,a,"100 SW MAIN ST Ste 1600, PORTLAND, OR"
492031,K & E EXCAVATING INC,3871 Langley St SE,SALEM,OR,97317.0,212321.0,Corporation,243.0,a,"3871 Langley St SE, SALEM, OR"
492032,LAKE HEALTH DISTRICT,700 South J Street,LAKEVIEW,OR,97630.0,622110.0,Corporation,375.0,a,"700 South J Street, LAKEVIEW, OR"
492033,"MCMENAMINS'S, INC.",430 N. KILLINGSWORTH ST,PORTLAND,OR,97217.0,722511.0,Corporation,500.0,a,"430 N. KILLINGSWORTH ST, PORTLAND, OR"
492034,MERCY CORPS,45 SW ANKENY ST,PORTLAND,OR,97204.0,813311.0,Non-Profit Organization,402.0,a,"45 SW ANKENY ST, PORTLAND, OR"
492036,MLF GROUP LLC,86776 MCVAY HIGHWAY,EUGENE,OR,97405.0,492210.0,Limited  Liability Company(LLC),363.0,a,"86776 MCVAY HIGHWAY, EUGENE, OR"
492037,MMNW HOLDING COMPANY,5611 NE COLUMBIA BLVD,PORTLAND,OR,97218.0,531120.0,Corporation,428.0,a,"5611 NE COLUMBIA BLVD, PORTLAND, OR"
492038,"MURRAYSMITH, INC.","888 SW 5th Avenue, Suite 1170 0.0",PORTLAND,OR,97204.0,541330.0,Corporation,25.0,a,"888 SW 5th Avenue, PORTLAND, OR"
492039,"NORTH BEND MEDICAL CENTER, INC.",1900 Woodland Dr.,COOS BAY,OR,97420.0,621111.0,Corporation,422.0,a,"1900 Woodland Dr., COOS BAY, OR"
492040,OCHIN INC.,1881 SW Naito Parkway,PORTLAND,OR,97201.0,518210.0,Non-Profit Organization,466.0,a,"1881 SW Naito Parkway, PORTLAND, OR"
492041,OREGON ANESTHESIOLOGY GROUP PC,707 SW Washington St #700,PORTLAND,OR,97205.0,621112.0,Corporation,332.0,a,"707 SW Washington St #700, PORTLAND, OR"
492042,OREGON SHAKESPEARE FESTIVAL ASSOCIATION,15 S. Pioneer Street,ASHLAND,OR,97520.0,711110.0,Non-Profit Organization,118.0,a,"15 S. Pioneer Street, ASHLAND, OR"
492043,"OSF INTERNATIONAL, INC.",0715 SW Bancroft Street,PORTLAND,OR,97239.0,722511.0,Corporation,500.0,a,"0715 SW Bancroft Street, PORTLAND, OR"
492044,"OTAK, INC.",808 SW 3RD AVE STE 800,PORTLAND,OR,97204.0,541310.0,Corporation,326.0,a,"808 SW 3RD AVE STE 800, PORTLAND, OR"
492045,PACIFIC COAST FRUIT COMPANY,201 NE 2ND AVE,PORTLAND,OR,97232.0,445230.0,Subchapter S Corporation,460.0,a,"201 NE 2ND AVE, PORTLAND, OR"
492047,"PENDLETON WOOLEN MILLS, INC.",220 NW Broadway,PORTLAND,OR,97208.0,313210.0,Corporation,500.0,a,"220 NW Broadway, PORTLAND, OR"
492048,"PRAXIS MEDICAL GROUP, PC",2460 SW PERKINS AVE,PENDLETON,OR,97801.0,621111.0,Corporation,500.0,a,"2460 SW PERKINS AVE, PENDLETON, OR"
492049,PROVENANCE HOTEL PARTNERS FUND I LLC,808 SW ALDER ST STE 300,PORTLAND,OR,97205.0,721110.0,Limited  Liability Company(LLC),0.0,a,"808 SW ALDER ST STE 300, PORTLAND, OR"
492050,"RM DISTRIBUTORS, LLC",7000 N Cutter Circle,PORTLAND,OR,97217.0,424810.0,Limited  Liability Company(LLC),430.0,a,"7000 N Cutter Circle, PORTLAND, OR"
492051,SANTIAM MEMORIAL HOSPITAL,1401 North 10th Avenue,STAYTON,OR,97383.0,622110.0,Non-Profit Organization,426.0,a,"1401 North 10th Avenue, STAYTON, OR"
492052,"SCHWABE, WILLIAMSON & WYATT, P.C.",1211 S.W. 5th Avenue,PORTLAND,OR,97204.0,541110.0,Corporation,354.0,a,"1211 S.W. 5th Avenue, PORTLAND, OR"
492053,SENECA SAWMILL COMPANY,90201 Highway 99 North,EUGENE,OR,97402.0,321113.0,Corporation,434.0,a,"90201 Highway 99 North, EUGENE, OR"
492054,SHARI'S MANAGEMENT CORPORATION,9400 SW GEMINI DR,BEAVERTON,OR,97008.0,722511.0,Corporation,500.0,a,"9400 SW GEMINI DR, BEAVERTON, OR"
492055,"SNYDER ROOFING & SHEET METAL, INC.",PO Box 23819,PORTLAND,OR,97281.0,238160.0,Subchapter S Corporation,380.0,a,"PO Box 23819, PORTLAND, OR"
492056,"STREIMER SHEET METAL WORKS, INC.",740 N KNOTT ST,PORTLAND,OR,97227.0,238220.0,Corporation,226.0,a,"740 N KNOTT ST, PORTLAND, OR"
492058,"TEC OF CALIFORNIA, INC.",750 NE Columbia Blvd.,PORTLAND,OR,97211.0,441228.0,Corporation,480.0,a,"750 NE Columbia Blvd., PORTLAND, OR"
492059,"THE CORVALLIS CLINIC, P.C.",444 NW Elks Drive,CORVALLIS,OR,97330.0,621111.0,Corporation,500.0,a,"444 NW Elks Drive, CORVALLIS, OR"
492060,THIRSTY LION EXPANSION LLC,829 SE 9th Ave Ste 202,PORTLAND,OR,97214.0,722511.0,Limited  Liability Company(LLC),500.0,a,"829 SE 9th Ave Ste 202, PORTLAND, OR"
492063,"VANDERHOUWEN & ASSOCIATES, INC.",6342 SW Macadam Ave,PORTLAND,OR,97239.0,561311.0,Limited  Liability Company(LLC),453.0,a,"6342 SW Macadam Ave, PORTLAND, OR"
492065,"WALSH CONSTRUCTION, CO.",2905 SW 1ST AVE,PORTLAND,OR,97201.0,236220.0,Corporation,0.0,a,"2905 SW 1ST AVE, PORTLAND, OR"
492066,"WALSH TRUCKING CO., LTD",1650 NW SUNDIAL RD,TROUTDALE,OR,97060.0,484110.0,Corporation,407.0,a,"1650 NW SUNDIAL RD, TROUTDALE, OR"
492067,WESTERN PSYCHOLOGICAL AND COUNSELING SER,PO Box 82819,PORTLAND,OR,97282.0,621420.0,Corporation,431.0,a,"PO Box 82819, PORTLAND, OR"
492068,"WOMEN'S HEALTHCARE ASSOCIATES, LLC","7650 S.W. Beveland Street, Suite 200",PORTLAND,OR,97223.0,621111.0,Limited  Liability Company(LLC),500.0,a,"7650 S.W. Beveland Street, PORTLAND, OR"
501239,"1125 SIR FRANCIS DRAKE BOULEVARD OPERATING COMPANY, LLC",4600 LENA DR,MECHANICSBURG,PA,17055.0,622310.0,Limited  Liability Company(LLC),500.0,a,"4600 LENA DR, MECHANICSBURG, PA"
501240,"2ND AVE, LLC",4136 BLANCHE RD,BENSALEM,PA,19020.0,454110.0,Limited  Liability Company(LLC),500.0,a,"4136 BLANCHE RD, BENSALEM, PA"
501241,"A.T. CHADWICK CO., INC.",100 Dunksferry Road,BENSALEM,PA,19020.0,238220.0,Subchapter S Corporation,273.0,a,"100 Dunksferry Road, BENSALEM, PA"
501242,"ACCUWEATHER, INC.",385 Science Park Rd,STATE COLLEGE,PA,16803.0,541990.0,Corporation,462.0,a,"385 Science Park Rd, STATE COLLEGE, PA"
501243,ACUTEC PRECISION MACHINING INC,13555 BROADWAY,MEADVILLE,PA,16335.0,336412.0,Subchapter S Corporation,500.0,a,"13555 BROADWAY, MEADVILLE, PA"
501244,"ADVANCED CALL CENTER TECHNOLOGIES, LLC",1235  Westlakes Drive Suite 160,BERWYN,PA,19312.0,561421.0,Limited  Liability Company(LLC),500.0,a,"1235  Westlakes Drive Suite 160, BERWYN, PA"
501245,"ADVERTISING SPECIALTY INSTITUTE, INC",4800 Street Road,TREVOSE,PA,19053.0,323120.0,Corporation,400.0,a,"4800 Street Road, TREVOSE, PA"
501247,ALEX E. PARIS CONTRACTING COMPANY INC.,1595 Smith Twp. State Road,ATLASBURG,PA,15004.0,213112.0,Subchapter S Corporation,420.0,a,"1595 Smith Twp. State Road, ATLASBURG, PA"
501249,ALLIED RESOURCES GROUP LLC,135 DOWLIN FORGE RD,EXTON,PA,19341.0,561320.0,Limited  Liability Company(LLC),250.0,a,"135 DOWLIN FORGE RD, EXTON, PA"
501250,ALVERNIA UNIVERSITY,400 Saint Bernardine Street,READING,PA,19607.0,923110.0,Corporation,431.0,a,"400 Saint Bernardine Street, READING, PA"
501251,"AMERICAN COLLEGE OF PHYSICIANS, INC",190 INDEPENDENCE MALL WEST,PHILADELPHIA,PA,19106.0,611430.0,Corporation,309.0,a,"190 INDEPENDENCE MALL WEST, PHILADELPHIA, PA"
501252,"AMERICAN REFINING GROUP, INC.",55 ALPHA DR WEST,PITTSBURGH,PA,15238.0,324110.0,Corporation,345.0,a,"55 ALPHA DR WEST, PITTSBURGH, PA"
501253,"ANTHONY D. CONSTRUCTION, INC.",109 DARK HOLLOW RD,OAKMONT,PA,15139.0,237310.0,Corporation,207.0,a,"109 DARK HOLLOW RD, OAKMONT, PA"
501254,"ARCHWAY CHARTER SCHOOL OF CHESTER, INC.",214 E. 5th Street,CHESTER,PA,19013.0,611699.0,Corporation,479.0,a,"214 E. 5th Street, CHESTER, PA"
501256,ATLANTIC SOLUTIONS GROUP INC.,27 West Lemon Street,LANCASTER,PA,17603.0,561320.0,Corporation,500.0,a,"27 West Lemon Street, LANCASTER, PA"
501257,AUTOMATED FINANCIAL SYSTEMS INC,123 SUMMIT DR STE 2,EXTON,PA,19341.0,541511.0,Corporation,313.0,a,"123 SUMMIT DR STE 2, EXTON, PA"
501258,AVALOTIS CORP,400 JONES ST,VERONA,PA,15147.0,238320.0,Subchapter S Corporation,156.0,a,"400 JONES ST, VERONA, PA"
501259,"BABST CALLAND CLEMENTS & ZOMNIR, P.C.",603 Stanwix St,PITTSBURGH,PA,15222.0,541110.0,Corporation,223.0,a,"603 Stanwix St, PITTSBURGH, PA"
501260,"BARNHART FAMILY ENTERPRISES, INC.",500 Tee Box Road,DUNCANSVILLE,PA,16635.0,323111.0,Corporation,398.0,a,"500 Tee Box Road, DUNCANSVILLE, PA"
501261,"BEST LINE LEASING, INC",2582 Gateway Drive,STATE COLLEGE,PA,16801.0,532490.0,Subchapter S Corporation,409.0,a,"2582 Gateway Drive, STATE COLLEGE, PA"
501262,BRAYMAN CONSTRUCTION CORPORATION,1000 JOHN ROEBLING WAY,SAXONBURG,PA,16056.0,237310.0,Corporation,206.0,a,"1000 JOHN ROEBLING WAY, SAXONBURG, PA"
501264,BRUCE-MERRILEES ELECTRIC COMPANY,930 Cass Street,NEW CASTLE,PA,16101.0,238210.0,Subchapter S Corporation,249.0,a,"930 Cass Street, NEW CASTLE, PA"
501265,BRYN MAWR MEDICAL SPECIALISTS ASSOCIAITON,"825 Old Lancaster Road, Suite 320",BRYN MAWR,PA,19010.0,621111.0,Corporation,48.0,a,"825 Old Lancaster Road, BRYN MAWR, PA"
501266,BUCA RESTAURANTS INC,260 E LANCASTER AVE,WYNNEWOOD,PA,19096.0,722511.0,Corporation,500.0,a,"260 E LANCASTER AVE, WYNNEWOOD, PA"
501267,C F MARTIN & CO INC,510 SYCAMORE ST,NAZARETH,PA,18064.0,339992.0,Corporation,499.0,a,"510 SYCAMORE ST, NAZARETH, PA"
501268,"CAMPBELL TRANSPORTATION COMPANY, INC.",201 S. JOHNSON RD Suite 303,HOUSTON,PA,15342.0,483211.0,Corporation,330.0,a,"201 S. JOHNSON RD Suite 303, HOUSTON, PA"
501269,CAMPUS APARTMENTS LLC,4043 WALNUT ST,PHILADELPHIA,PA,19104.0,531110.0,Limited  Liability Company(LLC),431.0,a,"4043 WALNUT ST, PHILADELPHIA, PA"
501270,"CARDIOLOGY CONSULTANTS OF PHILADELPHIA, PC","207 N. Broad Street, Suite 300",PHILADELPHIA,PA,19107.0,621111.0,Corporation,500.0,a,"207 N. Broad Street, PHILADELPHIA, PA"
501271,CENTERS FOR ADVANCED UROLOGY LLC,211 S gulph Rd Suite 200,KING OF PRUSSIA,PA,19406.0,621111.0,Limited  Liability Company(LLC),213.0,a,"211 S gulph Rd Suite 200, KING OF PRUSSIA, PA"
501272,CHARTWELL STAFFING SERVICES INC.,"245 CENTERVILLE RD, Suite 10",LANCASTER,PA,17603.0,561311.0,Subchapter S Corporation,500.0,a,"245 CENTERVILLE RD, LANCASTER, PA"
501273,"CIPRIANI & WERNER, P.C.",650 WASHINGTON RD STE 700,PITTSBURGH,PA,15228.0,541110.0,Subchapter S Corporation,315.0,a,"650 WASHINGTON RD STE 700, PITTSBURGH, PA"
501275,CLAIR GLOBAL CORPORATION,1 Ellen Ave,LITITZ,PA,17543.0,334310.0,Corporation,500.0,a,"1 Ellen Ave, LITITZ, PA"
501276,COLLEGIUM CHARTER SCHOOL,436 CREAMERY WAY STE 300,EXTON,PA,19341.0,611110.0,Non-Profit Organization,500.0,a,"436 CREAMERY WAY STE 300, EXTON, PA"
501277,"COLONIAL ELECTRIC SUPPLY COMPANY, THE",201 W Church Rd,KING OF PRUSSIA,PA,19406.0,423610.0,Corporation,487.0,a,"201 W Church Rd, KING OF PRUSSIA, PA"
501278,COMPUTER ENTERPRISES INC,1000 OMEGA DR,PITTSBURGH,PA,15205.0,541519.0,Subchapter S Corporation,423.0,a,"1000 OMEGA DR, PITTSBURGH, PA"
501279,CONCURRENT TECHNOLOGIES CORPORATION,100 CTC Drive,JOHNSTOWN,PA,15904.0,541330.0,Non-Profit Organization,200.0,a,"100 CTC Drive, JOHNSTOWN, PA"
501280,CONNECT AMERICA.COM LLC,ONE BELMONT AVE 12th Floor,BALA CYNWYD,PA,19004.0,561621.0,Limited  Liability Company(LLC),497.0,a,"ONE BELMONT AVE 12th Floor, BALA CYNWYD, PA"
501284,"DALE CONSTRUCTION CO., INC.",70 Limekiln Pike,GLENSIDE,PA,19038.0,238310.0,Corporation,271.0,a,"70 Limekiln Pike, GLENSIDE, PA"
501285,DATA SYSTEMS ANALYSTS INC.,8 Neshaminy Interplex Ste. 209,FEASTERVILLE TREVOSE,PA,19053.0,541512.0,Corporation,0.0,a,"8 Neshaminy Interplex Ste. 209, FEASTERVILLE TREVOSE, PA"
501286,DECISIONONE CORPORATION,640 LEE RD,WAYNE,PA,19087.0,811212.0,Corporation,500.0,a,"640 LEE RD, WAYNE, PA"
501287,"DEER COUNTRY FARM & LAWN, INC.",2710 Mount Joy Rd,MANHEIM,PA,17545.0,423820.0,Corporation,112.0,a,"2710 Mount Joy Rd, MANHEIM, PA"
501288,DELAWARE VALLEY UNIVERSITY,700 E Butler Ave,DOYLESTOWN,PA,18901.0,611310.0,Non-Profit Organization,481.0,a,"700 E Butler Ave, DOYLESTOWN, PA"
501289,DELTA T GROUP INC,950 Haverford Rd,BRYN MAWR,PA,19010.0,561499.0,Corporation,492.0,a,"950 Haverford Rd, BRYN MAWR, PA"
501290,"DEVELOPMENT DIMENSIONS INTERNATIONAL, INC.",1225 WASHINGTON PIKE,BRIDGEVILLE,PA,15017.0,541990.0,Subchapter S Corporation,452.0,a,"1225 WASHINGTON PIKE, BRIDGEVILLE, PA"
501291,"DICKIE, MCCAMEY & CHILCOTE P.C.",2 PPG PL STE 400,PITTSBURGH,PA,15222.0,541110.0,Subchapter S Corporation,431.0,a,"2 PPG PL STE 400, PITTSBURGH, PA"
501292,"DOYLESTOWN ANESTHESIA ASSOCIATES, INC.",595 W STATE ST,DOYLESTOWN,PA,18901.0,621111.0,Corporation,40.0,a,"595 W STATE ST, DOYLESTOWN, PA"
501293,DUCTMATE INDUSTRIES INC,210 5TH ST,CHARLEROI,PA,15022.0,332322.0,Corporation,436.0,a,"210 5TH ST, CHARLEROI, PA"
501294,DURA-BOND INDUSTRIES INC,5790 KENNEDY AVE,EXPORT,PA,15632.0,331210.0,Corporation,250.0,a,"5790 KENNEDY AVE, EXPORT, PA"
501295,EASLEY & RIVERS INC,207 TOWNSEND DR,MONROEVILLE,PA,15146.0,238310.0,Corporation,306.0,a,"207 TOWNSEND DR, MONROEVILLE, PA"
501296,EASTON COACH COMPANY,1200 Conroy Place,EASTON,PA,18040.0,485510.0,Subchapter S Corporation,500.0,a,"1200 Conroy Place, EASTON, PA"
501297,"EAT'N PARK HOSPITALITY, INC.",285 E Waterfront Dr,HOMESTEAD,PA,15120.0,722511.0,Corporation,500.0,a,"285 E Waterfront Dr, HOMESTEAD, PA"
501298,ECORE INTERNATIONAL INC,715 Fountain Avenue 0.0,LANCASTER,PA,17601.0,326299.0,Subchapter S Corporation,495.0,a,"715 Fountain Avenue 0.0, LANCASTER, PA"
501299,EDWIN L HEIM CO,1918 Greenwood St,HARRISBURG,PA,17104.0,238210.0,Corporation,390.0,a,"1918 Greenwood St, HARRISBURG, PA"
501300,"ELITE SPORTSWEAR, L.P.",2136 N 13th St,READING,PA,19604.0,315990.0,Limited Liability Partnership,500.0,a,"2136 N 13th St, READING, PA"
501301,EMERGENCY CARE RESEARCH INSTITUTE,5200 BUTLER PIKE,PLYMOUTH MEETING,PA,19462.0,621493.0,Non-Profit Organization,462.0,a,"5200 BUTLER PIKE, PLYMOUTH MEETING, PA"
